oid_shvil,width,shem_mikta,direction,bitzua,ms_orech,miflas,date_created,date_import,Shape_Length,geometry
315,1.5,ישראל גורי מקיבוץ גלויות עד גיתית,חד סטרי,2000.0,1060.52,רחוב,,10/08/2025 00:26:47,1060.5228855869675,"[[179462.76770000003, 661626.5843], [179464.80200000003, 661622.7955], [179465.09999999998, 661621.7031], [179462.71639999998, 661620.412], [179459.3397, 661617.9291], [179457.55209999997, 661616.8367], [179455.7644, 661614.1552], [179451.9905, 661607.4018], [179450.65370000002, 661605.211], [179442.92109999998, 661590.8056], [179442.3284, 661588.7576], [179440.2291, 661581.6101], [179439.17080000002, 661571.3972], [179439.065, 661552.8763], [179442.5046, 661516.6283], [179445.2562, 661478.5812], [179447.652, 661448.4839], [179451.19179999997, 661414.2042], [179453.1937, 661370.3134], [179452.0296, 661368.673], [179452.40000000002, 661360.2063], [179454.51669999998, 661354.7559], [179455.4692, 661324.2759], [179454.83419999998, 661314.4333], [179455.1517, 661296.9179], [179455.2046, 661290.6208], [179453.9875, 661265.697], [179453.7758, 661259.7174], [179452.2942, 661249.5045], [179450.07169999997, 661247.4936], [179446.52620000002, 661229.7136], [179439.80579999997, 661205.9539], [179434.62, 661189.2322], [179433.29700000002, 661185.8985], [179430.12199999997, 661180.6597], [179428.05829999998, 661174.151], [179427.2645, 661170.976], [179422.23739999998, 661159.7576], [179410.4899, 661138.0088], [179406.0978, 661129.5421], [179399.1128, 661118.5884], [179394.0857, 661110.4392], [179390.69900000002, 661106.5233], [179378.4753, 661090.0133], [179374.7182, 661084.7745], [179365.8282, 661074.5087], [179349.1065, 661056.7816], [179309.7364, 661022.174], [179306.72009999998, 661018.7873], [179275.49920000002, 660997.0385], [179269.5196, 660995.5569], [179262.32290000003, 660991.006], [179259.7829, 660988.4131], [179237.8225, 660977.9356], [179222.42729999998, 660971.2598], [179219.72489999997, 660972.0618], [179213.6395, 660968.9397], [179210.30579999997, 660966.7701], [179204.64370000002, 660965.1297], [179200.56910000002, 660965.1826], [179195.1186, 660962.0605], [179183.31819999998, 660958.1976], [179170.93569999997, 660954.8109], [179168.7661, 660954.2818], [179163.104, 660954.7051], [179156.22480000003, 660953.65], [179152.67940000002, 660951.2126], [179105.42469999997, 660948.1434], [179090.3997, 660947.8848], [179075.83299999998, 660948.294], [179052.81089999998, 660950.3266], [179015.625, 660958.0918], [179007.84620000003, 660960.7905], [178976.09610000002, 660971.956], [178965.9361, 660976.2952], [178957.25780000002, 660982.1689], [178950.1669, 660986.2964], [178952.7069, 660990.6885], [178954.7707, 660997.4619]]"
316,2.5,היינריך היינה מאחורי הקיר האקוסטי שביל 2.1,דו סטרי,2022.0,99.27,כביש,1640995200000.0,10/08/2025 00:26:47,99.2705920396699,"[[177623.8907, 660703.6949], [177628.6175, 660707.8237], [177627.65399999998, 660712.9405], [177628.5561, 660717.2259], [177632.0603, 660722.2864], [177640.0467, 660738.494], [177649.4424, 660758.9298], [177651.74219999998, 660766.0025], [177653.96480000002, 660774.575], [177653.94050000003, 660778.183], [177653.22389999998, 660780.6075], [177651.0014, 660784.4175], [177649.41389999999, 660786.9575], [177648.8847, 660789.6034], [177649.94309999997, 660793.625]]"
317,2.5,מנשה בן ישראל,,2015.0,278.47,כביש,,10/08/2025 00:26:47,278.46894278971564,"[[179141.586, 662437.608], [179190.6949, 662694.8848]]"
318,,צומת שלמה מסילת ישרים,,2000.0,7.68,,,10/08/2025 00:26:47,7.680928014907772,"[[179150.10629999998, 662415.5108], [179157.4917, 662413.4007]]"
319,2.5,הוברמן מהחניון עד מרמורק,דו סטרי,2022.0,75.57,כביש,1643673600000.0,10/08/2025 00:26:47,75.57126064166124,"[[179399.9144, 664449.2711], [179381.9475, 664375.8667]]"
320,3.5,הורדצקי,דו סטרי,2021.0,387.26,כביש,1638230400000.0,10/08/2025 00:26:47,387.2586655155888,"[[181583.70030000003, 663395.5551], [181529.00939999998, 663401.8799], [181483.2477, 663403.7401], [181447.53120000003, 663405.6004], [181429.6729, 663406.7165], [181412.5588, 663408.9488], [181395.4447, 663413.7854], [181371.26160000003, 663421.9704], [181357.49589999998, 663427.5511], [181337.0333, 663437.9684], [181301.6889, 663462.8955], [181264.854, 663485.2618], [181250.34649999999, 663494.8916], [181243.6496, 663497.4959], [181231.749, 663500.0783], [181220.5306, 663499.4433]]"
321,,צמתים בלוי אשכול,,2021.0,9.97,,,10/08/2025 00:26:47,9.97485539058598,"[[180297.7697, 667536.2298], [180303.1718, 667538.1253]]"
322,3.5,בת ים - היינריך היינה מיגאל ידין עד גבול בת ים,,2020.0,122.62,כביש,1602892800000.0,10/08/2025 00:26:47,122.62210261292762,"[[177401.8677, 660061.8876], [177403.31459999998, 660053.3408], [177404.30680000002, 660046.197], [177405.2329, 660041.6991], [177402.8516, 660027.8746], [177397.4938, 660016.4975], [177392.2682, 660007.1048], [177392.4005, 660002.9376], [177416.4115, 659962.3239], [177420.19160000002, 659949.419]]"
323,3.0,פארק הירקון,,2000.0,490.98,,,10/08/2025 00:26:47,490.9836709800313,"[[181631.604, 667409.627], [181678.849, 667374.889], [181706.64, 667352.656], [181709.419, 667333.202], [181748.326, 667276.231], [181759.44199999998, 667235.934], [181766.39, 667188.689], [181755.27399999998, 667117.822], [181733.04100000003, 667031.67], [181705.13439999998, 666980.9976]]"
324,2.0,הרב גורן מספיר פנחס עד נמיר שביל 13,,2020.0,379.23,מדרכה,1595635200000.0,10/08/2025 00:26:47,379.2317036372052,"[[181143.90879999998, 666420.782], [181158.93310000002, 666414.7882], [181180.9901, 666406.2371], [181214.4752, 666393.2107], [181243.1652, 666381.7827], [181264.58279999997, 666372.6722], [181304.22149999999, 666354.1315], [181334.5098, 666339.9863], [181402.18699999998, 666308.203], [181371.9108, 666322.6444]]"
325,2.5,מנחם בגין צד מערבי,דו סטרי,2022.0,748.75,כביש,1643673600000.0,10/08/2025 00:26:47,748.7546718598148,"[[179739.03600000002, 663745.625], [179744.788, 663746.8903], [179752.5773, 663754.0023], [179791.52409999998, 663792.7798], [179824.2142, 663823.6843], [179825.74910000002, 663829.1367], [179869.8589, 663870.6261], [179901.76030000002, 663897.936], [179904.80829999998, 663902.1693], [179924.6203, 663920.4573], [180003.0218, 663997.3348], [180005.56180000002, 664003.2615], [180007.0858, 664003.2615], [180030.3874, 664029.471], [180034.07040000003, 664031.122], [180037.7534, 664032.392], [180041.30949999997, 664035.313], [180044.6115, 664039.25], [180045.2465, 664044.203], [180046.0085, 664048.775], [180046.6435, 664050.934], [180047.27850000001, 664052.204], [180052.4855, 664055.379], [180053.6285, 664055.887], [180051.72350000002, 664062.745], [180059.21649999998, 664065.412], [180065.158, 664067.439], [180068.3605, 664068.4601], [180071.66119999997, 664079.7482], [180073.4804, 664086.4713], [180077.6178, 664088.447], [180083.64520000003, 664090.2391], [180089.05800000002, 664095.043], [180097.36810000002, 664111.1035], [180122.9986, 664145.7999], [180146.8384, 664177.0267], [180149.5246, 664179.9367], [180153.66580000002, 664182.7348], [180156.2401, 664186.2044]]"
326,,1310,,2000.0,56.36,,,10/08/2025 00:26:47,56.36154444675675,"[[180360.80800000002, 663254.574], [180365.79100000003, 663252.312], [180370.5514, 663246.8707], [180372.92210000003, 663243.484], [180375.2928, 663227.5666], [180375.97009999998, 663219.0999], [180374.10739999998, 663215.0359], [180375.12339999998, 663214.1893], [180374.95409999997, 663205.0452]]"
327,2.5,צומת יצחק שדה לינקולן גשר מעריב,דו סטרי,2022.0,167.18,כביש,1653004800000.0,10/08/2025 00:26:47,167.17663720340715,"[[179694.8441, 663696.9575], [179695.96380000003, 663698.1394]]"
328,2.5,בנטוב המשך,דו סטרי,2022.0,106.66,כביש,1653004800000.0,10/08/2025 00:26:47,106.6613101814223,"[[178263.64289999998, 661037.7165], [178256.59100000001, 661019.8733], [178254.2759, 661001.3026], [178253.08529999998, 660988.7349], [178252.1593, 660966.5099], [178253.08529999998, 660960.9536], [178252.68839999998, 660954.7359], [178246.7353, 660933.8338], [178246.8676, 660933.5692]]"
329,2.5,משה סנה מאלי תבין עד מקס ברוד,,2020.0,257.77,מדרכה,,10/08/2025 00:26:47,257.772967409329,"[[183852.0735, 670423.3766], [183861.9695, 670429.3344], [183869.34110000002, 670436.403], [183878.1263, 670444.7843], [183882.8724, 670453.1657], [183885.59879999998, 670459.6284], [183900.3419, 670473.8666], [183913.7723, 670486.4891], [183918.2154, 670492.3459], [183922.45649999997, 670498.9096], [183929.52510000003, 670509.8155], [183951.8417, 670531.2232], [183977.79359999998, 670557.9829], [183986.07400000002, 670564.7486], [183997.18180000002, 670563.2339], [184004.9572, 670557.68], [184009.7033, 670555.5594], [184016.87290000002, 670553.9437], [184020.1042, 670552.53], [184026.46600000001, 670547.481], [184034.0395, 670545.2594], [184042.42080000002, 670545.1585]]"
330,2.5, פנחס רוזן ממבצע קדש עד שלונסקי בשנת 2023 חודש,דו סטרי,2022.0,315.43,כביש,1658016000000.0,10/08/2025 00:26:47,315.43326608110436,"[[183672.12099999998, 669159.851], [183671.3947, 669146.8577], [183669.7806, 669139.9172], [183668.8122, 669123.1308], [183671.3947, 669113.6078], [183668.48940000002, 669061.0697], [183667.92450000002, 669056.7117], [183664.93839999998, 669047.108], [183663.2436, 669007.886], [183658.88559999998, 668967.3728], [183655.06180000002, 668917.4713], [183655.65749999997, 668878.7602], [183656.3838, 668845.9946]]"
331,2.5,שביל המימדיון,דו סטרי,2022.0,1119.39,כביש,1658016000000.0,10/08/2025 00:26:47,1119.388816013773,"[[182647.1347, 668251.1901], [182685.55229999998, 668285.6389], [182689.36229999998, 668290.5072], [182695.3948, 668292.952], [182702.59149999998, 668293.206], [182717.91619999998, 668290.92], [182731.5476, 668284.316], [182766.4303, 668253.8359], [182772.44170000002, 668246.1312], [182777.59360000002, 668245.2761], [182787.7537, 668233.4651], [182790.9287, 668226.353], [182788.80829999998, 668217.6569], [182789.4536, 668210.3335], [182791.30969999998, 668209.335], [182865.35080000001, 668171.6159], [182911.57890000002, 668153.7089], [182947.77399999998, 668141.7709], [182973.936, 668135.2939], [183005.81310000003, 668126.2768], [183056.1052, 668114.3388], [183073.6312, 668111.2908], [183079.4732, 668110.9098], [183083.03110000002, 668110.0208], [183090.14130000002, 668105.8298], [183097.38030000002, 668104.4328], [183144.8163, 668103.6773], [183154.12060000002, 668103.0127], [183161.09869999997, 668106.6679], [183206.29090000002, 668108.6617], [183242.08419999998, 668108.0308], [183259.2292, 668111.4598], [183271.6753, 668112.6028], [183391.1825, 668135.7168], [183401.0885, 668134.0658], [183452.18920000002, 668144.5495], [183461.16110000003, 668148.8694], [183503.83169999998, 668157.0529], [183606.7019, 668171.6579], [183650.517, 668179.7859], [183672.43699999998, 668180.2818], [183667.184, 668179.7728]]"
332,2.5,צומת לוי אשכול מארק שאגאל,דו,2022.0,56.13,כביש,1658016000000.0,10/08/2025 00:26:47,56.13141807751978,"[[180365.2426, 669377.7833], [180360.34159999999, 669354.7874], [180392.68800000002, 669350.5787]]"
333,2.5,הרצל מדרך יפו עד אחד העם,דו סטרי,2022.0,409.0,כביש,1661385600000.0,10/08/2025 00:26:47,408.9950195753259,"[[178481.6568, 663068.6095], [178457.81579999998, 663203.7256], [178450.8308, 663239.2857], [178438.44819999998, 663304.0558], [178422.83779999998, 663386.553], [178410.81780000002, 663446.7256], [178406.751, 663451.4582], [178402.96970000002, 663469.1041]]"
334,2.5,יהודה הלוי מאלנבי עד נחלת בנימין ,,2021.0,117.77,כביש,1635724800000.0,10/08/2025 00:26:47,117.77388779202822,"[[178662.4201, 663216.2611], [178664.1959, 663217.3544], [178730.4054, 663249.0198], [178769.9961, 663263.9049]]"
335,2.5,צומת בן צבי הרצל,דו סטרי,2022.0,120.02,כביש,1661904000000.0,10/08/2025 00:26:47,120.01634162968222,"[[178281.6632, 661391.0854], [178259.5112, 661416.1834], [178258.0478, 661423.3285], [178258.75400000002, 661430.794], [178261.2538, 661444.4523], [178269.61080000002, 661452.4463], [178295.4373, 661490.8721]]"
336,2.5,דבורה הנביאה מדיסנצ'יק עד פנחס רוזן,דו סטרי,2022.0,193.71,כביש,1658707200000.0,10/08/2025 00:26:47,193.70661455311156,"[[183843.81209999998, 669571.6196], [183823.43079999997, 669571.4114], [183818.43589999998, 669569.5168], [183818.3446, 669549.6444], [183809.5721, 669550.2494], [183709.29249999998, 669546.1656], [183700.21750000003, 669544.0481], [183685.44900000002, 669545.5745], [183670.66480000003, 669545.2622]]"
337,2.5,קפריסין מבני אפריים עד מגדל שרשן,,2022.0,322.51,כביש,1663200000000.0,10/08/2025 00:26:47,322.50702879383635,"[[182889.33539999998, 669211.0337], [182888.9973, 669213.4007], [182886.5162, 669214.1641], [182877.43310000002, 669216.1112], [182872.76630000002, 669219.1492], [182864.353, 669220.5958], [182850.2265, 669225.5288], [182830.49810000003, 669233.3513], [182817.6384, 669238.9079], [182805.45529999997, 669245.1863], [182800.065, 669245.5245], [182796.68349999998, 669245.8627], [182792.3004, 669247.2792], [182755.153, 669280.241], [182747.99060000002, 669289.8216], [182743.0095, 669294.4041], [182738.7842, 669301.2439], [182735.4324, 669306.9926], [182728.9928, 669309.3162]]"
338,2.5,ברודצקי,דו סטרי,2022.0,341.43,כביש,1664064000000.0,10/08/2025 00:26:47,341.4332418101871,"[[181062.9875, 668889.7047], [181068.97090000001, 668851.6931], [181072.4828, 668841.1992], [181075.23440000002, 668825.1125], [181080.75160000002, 668785.7934], [181081.23859999998, 668782.6282], [181075.08289999998, 668766.2857], [181077.98609999998, 668752.6166], [181083.0661, 668751.8757], [181089.41609999997, 668747.7482], [181092.697, 668740.6574], [181093.75530000002, 668733.0374], [181095.34279999998, 668718.1148], [181103.6825, 668670.2357], [181105.3335, 668661.3457], [181106.239, 668646.227], [181109.65149999998, 668626.2936], [181113.1154, 668617.4003], [181114.3505, 668601.6556], [181113.20750000002, 668596.9566], [181109.27049999998, 668590.4796], [181103.42849999998, 668587.1776], [181089.71250000002, 668583.8756], [181083.29470000003, 668584.0582]]"
339,2.5,אורי צבי גרינברג משושנה פרסיץ עד יאיר רוזנבלום,דו סטרי,2022.0,335.27,כביש,1664064000000.0,10/08/2025 00:26:47,335.27027518854396,"[[180701.3504, 670963.1846], [180702.03759999998, 670959.2832], [180702.5148, 670957.3343], [180704.36690000002, 670956.1702], [180706.9069, 670955.7468], [180710.664, 670954.7943], [180713.9448, 670954.6356], [180722.88770000002, 670951.5664], [180740.82650000002, 670944.846], [180772.4178, 670931.9872], [180779.2391, 670928.6903], [180789.8122, 670923.4388], [180797.479, 670919.08], [180802.21000000002, 670915.7417], [180813.5342, 670906.3755], [180820.625, 670898.1734], [180830.20299999998, 670886.9021], [180838.67580000003, 670869.7023], [180844.64919999999, 670854.8875], [180848.35340000002, 670830.7574], [180848.5651, 670817.1049], [180847.55969999998, 670805.2515], [180843.7497, 670785.5665], [180837.82299999997, 670755.5098], [180831.7905, 670724.7651], [180830.6792, 670718.2564], [180831.05200000003, 670711.657]]"
340,2.0,ויצמן מבני דן עד פנקס גדה מערבית,,2018.0,484.11,,,10/08/2025 00:26:47,484.1130409584264,"[[180378.23599999998, 666509.188], [180373.25400000002, 666776.0638]]"
341,1.8,צומת יהודה המכבי ויצמן,דו סטרי,2022.0,153.79,כביש,1666224000000.0,10/08/2025 00:26:47,153.79496984561723,"[[180372.54570000002, 666814.0064], [180372.3272, 666810.1607], [180370.61090000003, 666806.2132], [180368.43689999997, 666804.1536], [180366.3774, 666802.4373], [180366.60619999998, 666791.7391], [180368.26530000003, 666790.7665], [180370.95419999998, 666789.3363], [180372.8993, 666784.9311], [180373.0709, 666781.0981], [180373.25400000002, 666776.0638]]"
342,3.5,מנחם בגין מלינקולן עד מזאה,,2022.0,216.5,כביש,1665360000000.0,10/08/2025 00:26:47,216.4970378664243,"[[179634.33029999997, 663632.428], [179628.7498, 663621.1991], [179599.9716, 663595.7443], [179569.488, 663573.1399], [179567.3686, 663572.1823], [179564.9671, 663571.5899], [179561.3504, 663571.5899], [179557.4754, 663569.6524]]"
343,2.5,מנחם בגין מחשמונאים עד יצחק שדה,,2022.0,600.35,כביש,1665360000000.0,10/08/2025 00:26:47,600.3483504239279,"[[179763.321, 663737.5263], [179823.44790000003, 663797.0237]]"
344,2.5,ישראל טל,,2022.0,351.39,כביש,1665792000000.0,10/08/2025 00:26:47,351.3859611203466,"[[179901.19910000003, 663423.9048], [179883.8688, 663432.7684], [179881.0158, 663436.4772], [179873.83620000002, 663439.0525], [179863.9522, 663441.2319], [179857.3482, 663443.6449], [179782.54499999998, 663465.616], [179731.3639, 663479.84], [179671.2928, 663498.89], [179626.96970000002, 663512.098], [179608.0467, 663519.7181], [179589.88559999998, 663528.3541], [179576.42359999998, 663545.2451]]"
345,2.5,שד' יהודית,דו סטרי,2022.0,396.29,כביש,1664582400000.0,10/08/2025 00:26:47,396.2918255454898,"[[180438.61800000002, 664143.792], [180353.12800000003, 664158.3335]]"
